PONOT2020052340100JYVÄSKYLÄ                     JYVÄSKYLÄ                     JKL                     198601011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2020052343700KYYJÄRVI                      KYYJÄRVI                                              198811011FI193Keski-Suomi                   Mellersta Finland             312Kyyjärvi            Kyyjärvi            1
PONOT2020052348810KOTKA                         KOTKA                                                 200605021FI1C4Kymenlaakso                   Kymmenedalen                  285Kotka               Kotka               1
PONOT2020052358160KARVILA                       KARVILA                                               198601011FI1D1Etelä-Savo                    Södra Savolax                 046Enonkoski           Enonkoski           1
PONOT2020052368620PIETARSAARI                   JAKOBSTAD                     PRS         JBST        198811011FI195Pohjanmaa                     Österbotten                   598Pietarsaari         Jakobstad           2
PONOT2020052374770KALLIOKYLÄ                    KALLIOKYLÄ                                            198601011FI1D2Pohjois-Savo                  Norra Savolax                 263Kiuruvesi           Kiuruvesi           1
PONOT2020052381101KONTIOLAHTI                   KONTIOLAHTI                                           199604012FI1D3Pohjois-Karjala               Norra Karelen                 276Kontiolahti         Kontiolahti         1
PONOT2020052399740SYVÄJÄRVI                     SYVÄJÄRVI                                             199811161FI1D7Lappi                         Lappland                      758Sodankylä           Sodankylä           1
PONOT2020052302171ESPOO                         ESBO                                                  198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052340530JYVÄSKYLÄ                     JYVÄSKYLÄ                     JKL                     198811111FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2020052344260VIHIJÄRVI                     VIHIJÄRVI                                             198601011FI193Keski-Suomi                   Mellersta Finland             992Äänekoski           Äänekoski           1
PONOT2020052344640KYMÖNKOSKI                    KYMÖNKOSKI                                            198601011FI193Keski-Suomi                   Mellersta Finland             931Viitasaari          Viitasaari          1
PONOT2020052349480SUMMA                         SUMMA                                                 198601011FI1C4Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2020052354500TAAVETTI                      TAAVETTI                                              198811011FI1C5Etelä-Karjala                 Södra Karelen                 441Luumäki             Luumäki             1
PONOT2020052368999KOKKOLA                       KARLEBY                       KLA         KABY        198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         272Kokkola             Karleby             2
PONOT2020052372710VAARASLAHTI                   VAARASLAHTI                                           198705011FI1D2Pohjois-Savo                  Norra Savolax                 595Pielavesi           Pielavesi           1
PONOT2020052388730YLÄ-VIEKSI                    YLÄ-VIEKSI                                            200604061FI1D4Kainuu                        Kajanaland                    290Kuhmo               Kuhmo               1
PONOT2020052395680LOHIJÄRVI                     LOHIJÄRVI                                             198601011FI1D7Lappi                         Lappland                      976Ylitornio           Övertorneå          1
PONOT2020052398620PAHKAKUMPU                    PAHKAKUMPU                                            198601011FI1D7Lappi                         Lappland                      732Salla               Salla               1
PONOT2020052353006VASTAUSLÄHETYS                SVARSFÖRSÄNDELSE                                      200701015FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052360006VASTAUSLÄHETYS                SVARSFÖRSÄNDELSE                                      200701015FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052390015OULUN KAUPUNKI                OULUN KAUPUNKI                                        199907013FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052300990HELSINKI                      HELSINGFORS                   HKI         HFORS       199908051FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052300089SANOMA                        SANOMA                                                200511083FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052390014OULUN YLIOPISTO               OULUN YLIOPISTO                                       200001133FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052300099HELSINGIN KAUPUNKI            HELSINGFORS STAD                                      200002013FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052300061ELISA                         ELISA                                                 200007013FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052302330ESPOO                         ESBO                                                  200102011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052300080WÄRTSILÄ                      WÄRTSILÄ                                              201810053FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052370901TOIVALA                       TOIVALA                                               200105292FI1D2Pohjois-Savo                  Norra Savolax                 749Siilinjärvi         Siilinjärvi         1
PONOT2020052300063LASKUNET                      LASKUNET                                              200106183FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052390029OYS                           OYS                                                   200108013FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052300021LASKUTUS                      FAKTURERING                                           200509163FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052306500PORVOO                        BORGÅ                                                 200111261FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2020052383100LIPERI                        LIPERI                                                198811011FI1D3Pohjois-Karjala               Norra Karelen                 426Liperi              Liperi              1
PONOT2020052388400RISTIJÄRVI                    RISTIJÄRVI                                            198808221FI1D4Kainuu                        Kajanaland                    697Ristijärvi          Ristijärvi          1
PONOT2020052391620SANGINKYLÄ                    SANGINKYLÄ                                            198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             889Utajärvi            Utajärvi            1
PONOT2020052395540TORNIO                        TORNIO                                                201001291FI1D7Lappi                         Lappland                      851Tornio              Torneå              1
PONOT2020052310360MUSTIO                        SVARTÅ                                                198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            710Raasepori           Raseborg            2
PONOT2020052319210LUSI                          LUSI                                                  199804201FI1C3Päijät-Häme                   Päijänne-Tavastland           111Heinola             Heinola             1
PONOT2020052321555TAATILA                       TAATILA                                               198601011FI1C1Varsinais-Suomi               Egentliga Finland             577Paimio              Pemar               1
PONOT2020052321800KYRÖ                          KYRÖ                                                  199706021FI1C1Varsinais-Suomi               Egentliga Finland             636Pöytyä              Pöytyä              1
PONOT2020052326410KAARO                         KAARO                                                 198601011FI196Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2020052331230SUSIKAS                       SUSIKAS                                               198808221FI1C2Kanta-Häme                    Egentliga Tavastland          834Tammela             Tammela             1
PONOT2020052342870KOTALA                        KOTALA                                                198601011FI197Pirkanmaa                     Birkaland                     936Virrat              Virdois             1
PONOT2020052347310HAAPA-KIMOLA                  HAAPA-KIMOLA                                          198801011FI1C4Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2020052348101KOTKA                         KOTKA                                                 199510132FI1C4Kymenlaakso                   Kymmenedalen                  285Kotka               Kotka               1
PONOT2020052352730KOIRAKIVI                     KOIRAKIVI                                             198601011FI1D1Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2020052358570RUHVANA                       RUHVANA                                               198601011FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2020052371690VARPASMAA                     VARPASMAA                                             198910011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2020052383630KUUSJÄRVI                     KUUSJÄRVI                                             198803211FI1D3Pohjois-Karjala               Norra Karelen                 309Outokumpu           Outokumpu           1
PONOT2020052391980LUMIJOKI                      LUMIJOKI                                              198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             436Lumijoki            Lumijoki            1
PONOT2020052301800KLAUKKALA                     KLAUKKALA                                             198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            543Nurmijärvi          Nurmijärvi          1
PONOT2020052310820LAPPOHJA                      LAPPVIK                                               198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            078Hanko               Hangö               2
PONOT2020052315900LAHTI                         LAHTI                         LH                      199707011FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2020052333680TAMPERE                       TAMPERE                       TRE                     198811011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2020052341140KUIKKA                        KUIKKA                                                198601011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2020052353420LAPPEENRANTA                  LAPPEENRANTA                  LPR                     198601011FI1C5Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2020052359100PARIKKALA                     PARIKKALA                                             198811011FI1C5Etelä-Karjala                 Södra Karelen                 580Parikkala           Parikkala           1
PONOT2020052371950LAMMASAHO                     LAMMASAHO                                             198901011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2020052377110PALTANEN                      PALTANEN                                              198601011FI1D1Etelä-Savo                    Södra Savolax                 593Pieksämäki          Pieksämäki          1
PONOT2020052377770MYHINPÄÄ                      MYHINPÄÄ                                              198805011FI1D2Pohjois-Savo                  Norra Savolax                 686Rautalampi          Rautalampi          1
PONOT2020052397980ANETJÄRVI                     ANETJÄRVI                                             198601011FI1D7Lappi                         Lappland                      614Posio               Posio               1
PONOT2020052305860HYVINKÄÄ                      HYVINKÄÄ                      HVNK                    198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            106Hyvinkää            Hyvinge             1
PONOT2020052312170HIETOINEN                     HIETOINEN                                             198601011FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2020052316500HERRALA                       HERRALA                                               198811011FI1C3Päijät-Häme                   Päijänne-Tavastland           098Hollola             Hollola             1
PONOT2020052333920PIRKKALA                      PIRKKALA                                              198601011FI197Pirkanmaa                     Birkaland                     604Pirkkala            Birkala             1
PONOT2020052338140SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2020052341400LIEVESTUORE                   LIEVESTUORE                                           198811011FI193Keski-Suomi                   Mellersta Finland             410Laukaa              Laukaa              1
PONOT2020052341710RUTALAHTI                     RUTALAHTI                                             198601011FI193Keski-Suomi                   Mellersta Finland             172Joutsa              Joutsa              1
PONOT2020052345611KORIA                         KORIA                                                 199701222FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2020052351601HAUKIVUORI                    HAUKIVUORI                                            199511152FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2020052354310HYTTI                         HYTTI                                                 199706011FI1C5Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2020052366360KESTI                         KESTI                                                 198909011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2020052372510JOKIJÄRVI                     JOKIJÄRVI                                             198705011FI1D2Pohjois-Savo                  Norra Savolax                 595Pielavesi           Pielavesi           1
PONOT2020052301150SÖDERKULLA                    SÖDERKULLA                                            198811011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            753Sipoo               Sibbo               2
PONOT2020052301400VANTAA                        VANDA                                                 199705191FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2020052323450LOKALAHTI                     LOKALAHTI                                             198601011FI1C1Varsinais-Suomi               Egentliga Finland             895Uusikaupunki        Nystad              1
PONOT2020052338601LAVIA                         LAVIA                                                 198811012FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2020052346530KANNUSKOSKI                   KANNUSKOSKI                                           199611041FI1C5Etelä-Karjala                 Södra Karelen                 441Luumäki             Luumäki             1
PONOT2020052365870BJÖRKÖBY                      BJÖRKÖBY                                              198610011FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2020052366580KUNI                          KUNI                                                  199711011FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2020052370601KUOPIO                        KUOPIO                                                200001012FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2020052385980KÖYHÄNPERÄ                    KÖYHÄNPERÄ                                            198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             691Reisjärvi           Reisjärvi           1
PONOT2020052390460OULUNSALO                     OULUNSALO                                             198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052397290MARRASKOSKI                   MARRASKOSKI                                           198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2020052397590RAAJÄRVI                      RAAJÄRVI                                              198512011FI1D7Lappi                         Lappland                      320Kemijärvi           Kemijärvi           1
PONOT2020052324105PAKETTIAUTOMAATTI             PAKETTIAUTOMAATTI                                     201704286FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2020052325410SUOMUSJÄRVI                   SUOMUSJÄRVI                                           198811011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2020052329200HARJAVALTA                    HARJAVALTA                                            198902011FI196Satakunta                     Satakunda                     079Harjavalta          Harjavalta          1
PONOT2020052333100TAMPERE                       TAMPERE                       TRE                     198601011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2020052337150NOKIA                         NOKIA                                                 198811011FI197Pirkanmaa                     Birkaland                     536Nokia               Nokia               1
PONOT2020052356330UTULA                         UTULA                                                 198601011FI1C5Etelä-Karjala                 Södra Karelen                 700Ruokolahti          Ruokolahti          1
PONOT2020052361520LEHMÄJOKI                     LEHMÄJOKI                                             198909011FI195Pohjanmaa                     Österbotten                   152Isokyrö             Storkyro            1
PONOT2020052364450KALLTRÄSK                     KALLTRÄSK                                             198610011FI195Pohjanmaa                     Österbotten                   287Kristiinankaupunki  Kristinestad        2
PONOT2020052390651OULU                          OULU                                                  198811012FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052302920ESPOO                         ESBO                                                  198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052314930SAPPEE                        SAPPEE                                                198601011FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2020052319510LEPSALA                       LEPSALA                                               198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           081Hartola             Hartola             1
PONOT2020052325240HAJALA                        HAJALA                                                198811011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2020052329680LASSILA                       LASSILA                                               198601011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2020052333400TAMPERE                       TAMPERE                       TRE                     198811011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2020052357200SAVONLINNA                    SAVONLINNA                    SLN                     200002281FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2020052361850KAUHAJOKI AS                  KAUHAJOKI AS                                          199606011FI194Etelä-Pohjanmaa               Södra Österbotten             232Kauhajoki           Kauhajoki           1
PONOT2020052364901ISOJOKI                       ISOJOKI                                               200512162FI194Etelä-Pohjanmaa               Södra Österbotten             151Isojoki             Storå               1
PONOT2020052370300KUOPIO                        KUOPIO                        KUO                     199001011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2020052374490KOIRAKOSKI                    KOIRAKOSKI                                            198601011FI1D2Pohjois-Savo                  Norra Savolax                 762Sonkajärvi          Sonkajärvi          1
PONOT2020052379410NIINIMÄKI                     NIINIMÄKI                                             198601011FI1D2Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2020052380260JOENSUU                       JOENSUU                       JS                      199703171FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2020052383855MARTONVAARA                   MARTONVAARA                                           199811301FI1D3Pohjois-Karjala               Norra Karelen                 607Polvijärvi          Polvijärvi          1
PONOT2020052384460YLIVIESKA                     YLIVIESKA                     YLV                     198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             977Ylivieska           Ylivieska           1
PONOT2020052389201PUOLANKA                      PUOLANKA                                              199510112FI1D4Kainuu                        Kajanaland                    620Puolanka            Puolanka            1
PONOT2020052395220SIMONIEMI                     SIMONIEMI                                             198601011FI1D7Lappi                         Lappland                      751Simo                Simo                1
PONOT2020052308101LOHJA                         LOJO                                                  199508022FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            444Lohja               Lojo                2
PONOT2020052309930LEPPÄKORPI                    LEPPÄKORPI                                            198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            444Lohja               Lojo                2
PONOT2020052315241LAHTI                         LAHTI                                                 199001012FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2020052319950LUHANKA                       LUHANKA                                               199612011FI193Keski-Suomi                   Mellersta Finland             435Luhanka             Luhanka             1
PONOT2020052320251TURKU                         ÅBO                                                   199511012FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2020052322720SOTTUNGA                      SOTTUNGA                                              198810011FI200Ahvenanmaa                    Åland                         766Sottunga            Sottunga            4
PONOT2020052336840POHJA                         POHJA                                                 199610221FI197Pirkanmaa                     Birkaland                     211Kangasala           Kangasala           1
PONOT2020052340250JYVÄSKYLÄ                     JYVÄSKYLÄ                     JKL                     199709151FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2020052343901KINNULA                       KINNULA                                               199509072FI193Keski-Suomi                   Mellersta Finland             256Kinnula             Kinnula             1
PONOT2020052349210HUUTJÄRVI                     HUUTJÄRVI                                             199005011FI1C4Kymenlaakso                   Kymmenedalen                  624Pyhtää              Pyttis              2
PONOT2020052362185MÄKI-PAAVOLA                  MÄKI-PAAVOLA                                          198601011FI194Etelä-Pohjanmaa               Södra Österbotten             408Lapua               Lappo               1
PONOT2020052381210LOUHIOJA                      LOUHIOJA                                              198601011FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2020052381590VUONISLAHTI                   VUONISLAHTI                                           198601011FI1D3Pohjois-Karjala               Norra Karelen                 422Lieksa              Lieksa              1
PONOT2020052385410SIEVI                         SIEVI                                                 198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             746Sievi               Sievi               1
PONOT2020052389660TAKALO                        TAKALO                                                198601011FI1D4Kainuu                        Kajanaland                    777Suomussalmi         Suomussalmi         1
PONOT2020052300710HELSINKI                      HELSINGFORS                   HKI         HFORS       198901011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052302230ESPOO                         ESBO                                                  198806221FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052306401PORVOO                        BORGÅ                         PRV         BGÅ         198601012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2020052315680LAHTI                         LAHTI                         LH                      198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2020052334301KURU                          KURU                                                  199510312FI197Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2020052344370KONNEVESI                     KONNEVESI                                             200804011FI193Keski-Suomi                   Mellersta Finland             275Konnevesi           Konnevesi           1
PONOT2020052344760KEIHÄRINKOSKI                 KEIHÄRINKOSKI                 KEIHÄRINKSK             198601011FI193Keski-Suomi                   Mellersta Finland             931Viitasaari          Viitasaari          1
PONOT2020052349570KANNUSJÄRVI                   KANNUSJÄRVI                                           199811251FI1C4Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2020052354580SOMERHARJU                    SOMERHARJU                                            198601011FI1C5Etelä-Karjala                 Södra Karelen                 441Luumäki             Luumäki             1
PONOT2020052369300TOHOLAMPI                     TOHOLAMPI                                             198811011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         849Toholampi           Toholampi           1
PONOT2020052372980PETÄJÄKYLÄ                    PETÄJÄKYLÄ                                            198705011FI1D2Pohjois-Savo                  Norra Savolax                 239Keitele             Keitele             1
PONOT2020052395720JARHOINEN                     JARHOINEN                                             198601011FI1D7Lappi                         Lappland                      854Pello               Pello               1
PONOT2020052300043NORDIC MORNING                NORDIC MORNING                                        201304173FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052302421JORVAS                        JORVAS                                                198801012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            257Kirkkonummi         Kyrkslätt           2
PONOT2020052302630ESPOO                         ESBO                                                  198801011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052307350GÄDDRAG                       GÄDDRAG                                               198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2020052327231LAPPI                         LAPPI                                                 199701292FI196Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2020052331520PITKÄJÄRVI                    PITKÄJÄRVI                                            198611011FI1C1Varsinais-Suomi               Egentliga Finland             761Somero              Somero              1
PONOT2020052331830HALKIVAHA                     HALKIVAHA                                             198601011FI197Pirkanmaa                     Birkaland                     887Urjala              Urjala              1
PONOT2020052334801VIRRAT                        VIRRAT                                                200512162FI197Pirkanmaa                     Birkaland                     936Virrat              Virdois             1
PONOT2020052339195KAIPIO                        KAIPIO                                                198601011FI197Pirkanmaa                     Birkaland                     108Hämeenkyrö          Tavastkyro          1
PONOT2020052349980RAVIJOKI                      RAVIJOKI                                              199705121FI1C4Kymenlaakso                   Kymmenedalen                  935Virolahti           Virolahti           1
PONOT2020052369820RÄYRINKI                      RÄYRINKI                                              199710271FI1D5Keski-Pohjanmaa               Mellersta Österbotten         924Veteli              Vetil               1
PONOT2020052373501JUANKOSKI                     JUANKOSKI                                             199701012FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2020052392430PAAVOLA                       PAAVOLA                                               198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             748Siikajoki           Siikajoki           1
PONOT2020052393100PUDASJÄRVI                    PUDASJÄRVI                                            199605021FI1D6Pohjois-Pohjanmaa             Norra Österbotten             615Pudasjärvi          Pudasjärvi          1
PONOT2020052395980YLLÄSJÄRVI                    YLLÄSJÄRVI                                            199107011FI1D7Lappi                         Lappland                      273Kolari              Kolari              1
PONOT2020052399101KITTILÄ                       KITTILÄ                                               199509252FI1D7Lappi                         Lappland                      261Kittilä             Kittilä             1
PONOT2020052399300MUONIO                        MUONIO                                                198811011FI1D7Lappi                         Lappland                      498Muonio              Muonio              1
PONOT2020052300131HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052300250HELSINKI                      HELSINGFORS                   HKI         HFORS       198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052300941HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052317130VESIVEHMAA                    VESIVEHMAA                                            198803211FI1C3Päijät-Häme                   Päijänne-Tavastland           016Asikkala            Asikkala            1
PONOT2020052321150RÖÖLÄ                         RÖÖLÄ                                                 198811011FI1C1Varsinais-Suomi               Egentliga Finland             529Naantali            Nådendal            1
PONOT2020052327730TUISKULA                      TUISKULA                                              198601011FI196Satakunta                     Satakunda                     783Säkylä              Säkylä              1
PONOT2020052332260KOJONPERÄ                     KOJONPERÄ                                             198902011FI1C1Varsinais-Suomi               Egentliga Finland             430Loimaa              Loimaa              1
PONOT2020052339660LAPINNEVA                     LAPINNEVA                                             199001031FI197Pirkanmaa                     Birkaland                     581Parkano             Parkano             1
PONOT2020052343240LEHTOLA                       LEHTOLA                                               199005011FI193Keski-Suomi                   Mellersta Finland             729Saarijärvi          Saarijärvi          1
PONOT2020052360800ILMAJOKI                      ILMAJOKI                                              198811011FI194Etelä-Pohjanmaa               Södra Österbotten             145Ilmajoki            Ilmajoki            1
PONOT2020052363320KATTELUS                      KATTELUS                                              198601011FI194Etelä-Pohjanmaa               Södra Österbotten             010Alavus              Alavus              1
PONOT2020052378870VARKAUS                       VARKAUS                       VRK                     198601011FI1D2Pohjois-Savo                  Norra Savolax                 915Varkaus             Varkaus             1
PONOT2020052382685LITTILÄ                       LITTILÄ                                               199612281FI1D3Pohjois-Karjala               Norra Karelen                 848Tohmajärvi          Tohmajärvi          1
PONOT2020052387401KAJAANI                       KAJAANI                       KJ                      199409072FI1D4Kainuu                        Kajanaland                    205Kajaani             Kajana              1
PONOT2020052390940JÄÄLI                         JÄÄLI                                                 198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052396800ROVANIEMI                     ROVANIEMI                     ROI                     198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2020052399550ASKA                          ASKA                                                  198601011FI1D7Lappi                         Lappland                      758Sodankylä           Sodankylä           1
PONOT2020052300380HELSINKI                      HELSINGFORS                   HKI         HFORS       198811011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052317780HARMOINEN                     HARMOINEN                                             198601011FI193Keski-Suomi                   Mellersta Finland             291Kuhmoinen           Kuhmoinen           1
PONOT2020052321310VAHTO                         VAHTO                                                 199611061FI1C1Varsinais-Suomi               Egentliga Finland             704Rusko               Rusko               1
PONOT2020052325430KETTULA                       KETTULA                                               198601011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2020052325810MARK                          MARK                                                  198610011FI1C1Varsinais-Suomi               Egentliga Finland             322Kemiönsaari         Kimitoön            2
PONOT2020052336100KANGASALA AS                  KANGASALA AS                                          198711011FI197Pirkanmaa                     Birkaland                     211Kangasala           Kangasala           1
PONOT2020052352200PUUMALA                       PUUMALA                                               198811011FI1D1Etelä-Savo                    Södra Savolax                 623Puumala             Puumala             1
PONOT2020052363680HAKOJÄRVI                     HAKOJÄRVI                                             199609011FI194Etelä-Pohjanmaa               Södra Österbotten             010Alavus              Alavus              1
PONOT2020052390830HAUKIPUDAS                    HAUKIPUDAS                                            198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052395260TAINIONJOKI                   TAINIONJOKI                                           198601011FI1D7Lappi                         Lappland                      751Simo                Simo                1
PONOT2020052397780KUUKASJÄRVI                   KUUKASJÄRVI                                           198601011FI1D7Lappi                         Lappland                      683Ranua               Ranua               1
PONOT2020052399980UTSJOKI                       UTSJOKI                                               198811011FI1D7Lappi                         Lappland                      890Utsjoki             Utsjoki             1
PONOT2020052308360LOHJA                         LOJO                                                  200609291FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            444Lohja               Lojo                2
PONOT2020052315101LAHTI                         LAHTI                                                 199001012FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2020052319601HARTOLA                       HARTOLA                                               199001012FI1C3Päijät-Häme                   Päijänne-Tavastland           081Hartola             Hartola             1
PONOT2020052329790TUORILA                       TUORILA                                               198601011FI196Satakunta                     Satakunda                     484Merikarvia          Sastmola            1
PONOT2020052337700SÄÄKSMÄKI                     SÄÄKSMÄKI                                             200512161FI197Pirkanmaa                     Birkaland                     908Valkeakoski         Valkeakoski         1
